rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
5122;5384079;K02011.02;Kepler-348 c;CONFIRMED;CANDIDATE;9470;0;0;0;0;17265365900;1965;-1965;1353549000;8430;-8430;70;4520;-70;502000;23400;-23400;679000;5500;-5500;116;220;-150;8880;;;14692;7670;-4443;1390;2;q1_q17_dr25_tce;638800;11500;-14000;4244;88;-121;14020;2670;-1780;297255040;40548370;12556
5132;11709124;K00435.03;Kepler-154 b;CONFIRMED;CANDIDATE;8840;0;0;0;0;33040550900;1220;-1220;1612214600;3040;-3040;4310;80;-4310;336130;8850;-8850;5774000;22000;-22000;236;320;-230;5610;;;2340;914;-568;2750;5;q1_q17_dr25_tce;568800;11300;-10100;4415;100;-100;9710;1300;-950;289780520;49896530;14534
5136;9480535;K03901.01;Kepler-1527 b;CONFIRMED;CANDIDATE;9980;0;0;0;0;1,60131E+11;17200;-17200;2034742400;6370;-6370;7910;180;-5650;1377500;31500;-31500;11830000;41600;-41600;667;1190;-1470;4500;;;968;451;-410;3240;1;q1_q17_dr25_tce;609200;7900;-8500;4056;182;-112;17590;3160;-3860;297414430;46060822;15130
5150;3128552;K02055.02;Kepler-1073 c;CONFIRMED;CANDIDATE;9860;0;0;0;0;4025824340;127,1;-127,1;1354250800;2830;-2830;170;4290;-170;280590;8260;-8260;2653000;11800;-11800;179;270;-300;11690;;;44008;17890;-15056;2390;2;q1_q17_dr25_tce;550900;8200;-7400;4308;156;-104;11160;1690;-1860;294152710;38233040;14523
5162;9892816;K01955.04;Kepler-342 c;CONFIRMED;CANDIDATE;9930;0;0;0;0;26234744700;1230;-1230;1419937900;4030;-4030;9850;320;-6930;353600;25400;-25400;1965000;7800;-7800;276;450;-380;7540;;;7631;3519;-2384;2200;4;q1_q17_dr25_tce;629700;11300;-12600;4260;90;-110;13690;2280;-1870;292678070;46726711;13147
5163;4150804;K03678.01;Kepler-1513 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,60885E+11;879,4;-879,4;2775043420;404;-404;2840;610;-1030;1087710;3690;-3690;75904000;17600;-17600;909;3040;-2020;3460;;;339;348;-160;52610;1;q1_q17_dr25_tce;565000;18600;-18600;4313;225;-225;10440;3490;-2320;289791600;39285328;12888
5166;2581316;K03681.01;Kepler-1514 b;CONFIRMED;CANDIDATE;8600;0;0;0;0;2,17832E+11;850,7;-850,7;2388200350;304;-304;40;790;-40;2130600;1320;-1320;91487000;7800;-7800;1117;2030;-810;3430;;;329;160;-70;124440;1;q1_q17_dr25_tce;625900;9900;-13600;4385;34;-128;11670;2120;-850;292627470;37860142;11690
5177;2581554;K03835.01;Kepler-1521 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;47148432400;817,2;-817,2;1752689000;1380;-1380;6680;2280;-4490;313470;6030;-6030;11138000;23900;-23900;258;140;-130;3910;;;550;111;-95;5450;1;q1_q17_dr25_tce;497500;10000;-10000;4579;38;-31;7340;390;-390;292690280;37834980;12860
5182;9761615;K03911.01;Kepler-1528 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1791109970;54,78;-54,78;1319563600;2430;-2430;280;4040;-280;209170;7340;-7340;1675000;8000;-8000;129;410;-140;15490;;;135676;126627;-40861;2430;1;q1_q17_dr25_tce;604000;16300;-19900;4469;54;-216;9990;3180;-1060;287402950;46573978;14496
5187;10795103;K03683.01;Kepler-1515 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2,14312E+11;1427;-1427;3363301580;427;-427;160;1460;-150;1629380;2510;-2510;45234000;9600;-9600;917;1640;-930;3800;;;493;242;-129;56280;1;q1_q17_dr25_tce;647100;11600;-14100;4287;63;-117;13570;2420;-1380;290973940;48178162;12040
5190;8494410;K03685.02;Kepler-1516 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;7259322600;265,6;-265,6;1317108200;2910;-2910;3660;710;-3660;613940;9520;-9520;2475000;9500;-9500;157;430;-230;9670;;;20688;16767;-7396;4010;2;q1_q17_dr25_tce;591400;16000;-17800;4421;101;-188;9870;2720;-1460;291494600;44523499;14461
5206;5784777;K03916.01;Kepler-1529 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5339056060;120,9;-120,9;1321419300;1820;-1820;200;4350;-200;164150;6310;-6310;7555000;31700;-31700;190;190;-200;8170;;;10525;3860;-2919;2890;1;q1_q17_dr25_tce;505700;15100;-13600;4573;72;-48;7040;720;-720;289870700;41040730;15362
5207;6949061;K01960.02;Kepler-343 c;CONFIRMED;CANDIDATE;9920;0;0;0;0;23221811500;1072;-1072;1510690400;3960;-3960;9130;150;-6280;274400;12700;-12700;2104000;13700;-13700;242;390;-440;7460;;;7308;3271;-2768;1690;2;q1_q17_dr25_tce;580800;10500;-11700;4185;176;-108;13740;2210;-2460;291960690;42433010;14128
5212;7102316;K02028.03;Kepler-351 d;CONFIRMED;CANDIDATE;9850;0;0;0;0;1,42545E+11;27460;-27460;2028800000;12000;-12000;150;4510;-150;875000;42600;-42600;9054000;68100;-68100;252;690;-230;3180;;;242;201;-65;1370;3;q1_q17_dr25_tce;564200;16900;-16900;4542;44;-176;8460;2330;-780;286452700;42657879;15990
5213;11518142;K03762.01;Kepler-1519 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;2,40799E+11;6333;-6333;3341403700;1910;-1910;6470;400;-690;1666600;18500;-18500;50229000;35500;-35500;1031;1730;-2110;3420;;;322;141;-130;17010;1;q1_q17_dr25_tce;575800;7800;-8600;4168;182;-98;13850;2320;-2830;296667910;49461861;14822
5223;10788461;K03925.02;Kepler-1530 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2590395800;1653;-1653;1323011000;52400;-52400;7250;2130;-4950;208800;10500;-10500;3309000;20600;-20600;255;670;-660;14840;;;114744;90935;-60080;1830;2;q1_q17_dr25_tce;567800;17100;-18800;4215;246;-164;13030;3410;-3410;288162510;48165150;14026
5224;10788461;K03925.03;Kepler-1530 c;CONFIRMED;CANDIDATE;9990;0;0;0;0;5323533500;5815;-5815;1330952000;89900;-89900;8040;310;-5610;271400;17600;-17600;3424000;26300;-26300;269;700;-710;11670;;;43871;34768;-22971;1460;3;q1_q17_dr25_tce;567800;17100;-18800;4215;246;-164;13030;3410;-3410;288162510;48165150;14026
5241;12784167;K03848.01;Kepler-1522 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1847892736;24,57;-24,57;1321991500;1060;-1060;360;3860;-360;189040;3590;-3590;3233000;7300;-7300;151;350;-150;13740;;;84380;57404;-22412;5330;1;q1_q17_dr25_tce;576300;13800;-15500;4557;42;-168;8420;1990;-800;289843230;52070160;14216
5250;11253711;K01972.02;Kepler-1031 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1226223959;44,34;-44,34;1326827000;3030;-3030;50;4460;-50;216890;8740;-8740;561000;3600;-3600;100;170;-220;20240;;;397386;171586;-166620;1890;2;q1_q17_dr25_tce;585500;7900;-7000;4148;195;-105;13400;2210;-2940;296089750;48955372;13800
5269;11709124;K00435.04;Kepler-154 e;CONFIRMED;CANDIDATE;10000;0;0;0;0;3932766270;118;-118;1346496400;2640;-2640;3700;800;-3700;294030;8470;-8470;2349000;8400;-8400;150;200;-150;11400;;;39984;15632;-9692;3070;4;q1_q17_dr25_tce;568800;11300;-10100;4415;100;-100;9710;1300;-950;289780520;49896530;14534
5270;8505920;K02094.02;Kepler-1090 b;CONFIRMED;CANDIDATE;9980;0;0;0;0;1,98681E+11;24240;-24240;2706653500;8210;-8210;7460;440;-5190;828200;25800;-25800;6454000;40700;-40700;279;450;-360;2970;;;183;78;-53;1660;2;q1_q17_dr25_tce;533000;7900;-7900;4366;137;-125;10130;1620;-1330;295662870;44525841;15001
5290;4242692;K03928.01;Kepler-1531 b;CONFIRMED;CANDIDATE;9970;0;0;0;0;1138548215;27,01;-27,01;1324620500;1770;-1770;5450;40;-4740;214820;6160;-6160;662000;2500;-2500;145;290;-450;25370;;;980545;602102;-558986;3150;1;q1_q17_dr25_tce;652000;17500;-17500;4010;273;-117;17130;3510;-5270;285146580;39370789;13194
5295;6105462;K02098.02;Kepler-1093 c;CONFIRMED;CANDIDATE;9770;0;0;0;0;89722412500;7862;-7862;1631581500;7060;-7060;7420;40;-5320;1096300;21200;-21200;2637000;10800;-10800;221;590;-480;5080;;;1569;1238;-736;2560;2;q1_q17_dr25_tce;642900;18100;-22700;4241;180;-180;12620;3350;-2740;284978000;41420158;13838
5313;10328393;K01905.03;Kepler-332 d;CONFIRMED;CANDIDATE;9980;0;0;0;0;34211502200;3004;-3004;1545750800;7850;-7850;340;4350;-340;494700;19900;-19900;2738000;14300;-14300;115;80;-40;4270;;;782;179;-118;2070;3;q1_q17_dr25_tce;495500;10000;-10000;4610;18;-46;7210;470;-290;286662960;47413700;14017
5329;5437945;K03791.01;Kepler-460 b;CONFIRMED;FALSE POSITIVE;0;0;1;0;0;4,40784E+11;9208;-9208;1393535000;1670;-1670;4240;390;-2750;2169300;13000;-13000;25790000;16100;-16100;723;2000;-2000;3080;;;214;174;-116;18100;1;q1_q17_dr25_tce;634000;17100;-20900;4163;246;-164;13930;3850;-3850;288474850;40651360;13771
5334;9353742;K03867.01;Kepler-1523 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;938750221;11,55;-11,55;1316825600;1020;-1020;130;4370;-130;135680;3180;-3180;2807000;6900;-6900;146;190;-60;16760;;;187428;63447;-27272;4740;1;q1_q17_dr25_tce;549700;7400;-8200;4527;26;-111;8860;1120;-420;296054050;45827049;14860
5342;9101496;K01915.02;Kepler-335 c;CONFIRMED;CANDIDATE;8080;0;0;0;0;67844689000;10050;-10050;1495007000;12500;-12500;3680;870;-3680;1175700;40100;-40100;2112000;12100;-12100;265;410;-670;5920;;;2908;1290;-1407;1890;2;q1_q17_dr25_tce;587800;11700;-11700;4005;196;-84;18120;2810;-4570;296064330;45428619;13996
5343;11450414;K01992.02;Kepler-347 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;27321424200;2665;-2665;1542983300;8570;-8570;9830;440;-6940;483600;27500;-27500;2796000;17700;-17700;361;520;-850;7050;;;5835;2239;-2606;1490;2;q1_q17_dr25_tce;559200;7500;-7500;4115;195;-90;14510;2110;-3420;289199580;49305721;14513
5349;12557548;K03794.01;Kepler-1520 b;CONFIRMED;CANDIDATE;7610;0;0;0;0;653553610;1,65;-1,65;1320589570;206;-206;12260;10480;-800;163000;1240;-1240;45959000;26700;-26700;2295;1880;-1880;14370;;;100407;31794;-25434;21740;1;q1_q17_dr25_tce;455000;13600;-13600;4622;42;-32;6600;540;-540;290966220;51504719;15692
5350;3657758;K02034.02;Kepler-1065 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;2370293200;306,6;-306,6;1336801000;11800;-11800;30;4570;-30;166600;29200;-29200;2248000;40300;-40300;129;370;-120;12560;;;58810;50138;-16612;700;2;q1_q17_dr25_tce;566800;16900;-18600;4545;36;-192;8680;2460;-820;294511260;38790501;15540
5357;9517393;K02076.02;Kepler-1085 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2,19322E+11;8517;-8517;3207286200;2180;-2180;2440;780;-2440;1241240;9640;-9640;36287000;41200;-41200;611;1520;-650;3130;;;227;171;-67;9380;1;q1_q17_dr25_tce;606300;18100;-18100;4476;55;-165;10120;2520;-1080;287477630;46141178;15273
5380;4472818;K03878.01;Kepler-1524 b;CONFIRMED;CANDIDATE;9820;0;0;0;0;70967208700;1847;-1847;1826699100;2020;-2020;5450;350;-4190;696230;7040;-7040;7847000;12300;-12300;284;420;-150;4380;;;866;343;-131;6930;1;q1_q17_dr25_tce;581800;7800;-7800;4464;40;-120;9860;1480;-530;293885410;39519810;12720
5384;9411166;K01922.03;Kepler-1016 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,05655E+11;6245;-6245;2300986500;4890;-4890;3710;590;-3710;939000;13700;-13700;13669000;33500;-33500;422;660;-550;4070;;;651;271;-183;4230;2;q1_q17_dr25_tce;574100;7700;-7700;4331;115;-115;11360;1800;-1470;294613650;45984619;15356
5388;12154526;K02004.02;Kepler-1047 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;3188990150;197;-197;1335262400;5220;-5220;5260;4290;-3110;272200;15100;-15100;662000;4100;-4100;98;150;-130;13090;;;69365;30757;-20570;1840;2;q1_q17_dr25_tce;570000;11400;-11400;4327;103;-115;11760;1820;-1490;288646270;50788979;13351
5408;7515679;K03728.01;Kepler-1517 b;CONFIRMED;FALSE POSITIVE;0;0;1;0;0;5546083089;82,58;-82,58;1335034800;1230;-1230;9020;130;-6290;271700;11000;-11000;22110000;45500;-45500;2227;2200;-12500;23360;;;702709;243778;-590149;5640;1;q1_q17_dr25_tce;735800;20300;-33000;3538;580;-61;40370;4000;-22660;287807220;43188782;12252
5421;9351316;K02078.02;Kepler-1086 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,61516E+11;12580;-12580;1764997800;6360;-6360;10;5110;-10;654800;28800;-28800;22153000;97100;-97100;288;120;-130;2110;;;47;8;-7;2520;2;q1_q17_dr25_tce;424300;8400;-8400;4637;27;-20;6410;250;-300;295251160;45842972;15561
5429;5202905;K01932.02;Kepler-340 b;CONFIRMED;CANDIDATE;6360;0;0;0;0;14844483600;2121;-2121;1435760000;11500;-11500;1490;3160;-1490;609100;35600;-35600;1779000;19200;-19200;249;440;-540;10920;;;33606;15930;-14842;1050;2;q1_q17_dr25_tce;664200;10500;-15700;4057;174;-116;18460;3260;-3990;295933470;40300571;12345
5448;11760860;K03892.01;Kepler-1525 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2416601490;52,3;-52,3;1315371300;1780;-1780;350;4060;-350;196990;5540;-5540;836000;2900;-2900;92;150;-60;13430;;;77005;33338;-15562;3370;1;q1_q17_dr25_tce;570500;10300;-12500;4444;40;-128;10260;1590;-680;290559510;49943008;12737
5451;12735740;K03663.01;Kepler-86 b;CONFIRMED;CANDIDATE;9630;0;0;0;0;2,82525E+11;1219;-1219;3630719250;289;-289;2480;500;-750;1079650;2920;-2920;97464000;16700;-16700;898;1310;-470;2640;;;115;47;-20;69600;1;q1_q17_dr25_tce;572500;10200;-11300;4506;38;-113;9130;1330;-480;289763610;51962601;12620
5462;8552719;K01792.01;Kepler-953 b;CONFIRMED;CANDIDATE;9270;0;0;0;0;88406787180;803,5;-803,5;1762746190;709;-709;5350;560;-1980;1230790;7820;-7820;17244000;5500;-5500;455;730;-450;4100;;;665;297;-167;32800;1;q1_q17_dr25_tce;561100;10000;-11200;4388;80;-120;10730;1730;-1060;288971650;44624531;12160
5475;3732035;K03966.01;Kepler-1535 b;CONFIRMED;CANDIDATE;9940;0;0;0;0;1,38944E+11;13110;-13110;1539064500;6630;-6630;1950;2450;-1950;1061100;19200;-19200;5302000;21700;-21700;257;410;-280;3840;;;513;229;-140;2800;1;q1_q17_dr25_tce;601400;10800;-13300;4362;84;-116;11150;1800;-1200;286613710;38891972;14208
5484;8832512;K01821.01;Kepler-963 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;9976820720;343,2;-343,2;1317682500;3010;-3010;220;4290;-220;348730;9310;-9310;9668000;35100;-35100;285;730;-460;8020;;;9785;7643;-3654;3130;1;q1_q17_dr25_tce;550000;16600;-16600;4416;124;-171;9280;2390;-1470;296752960;45041100;14943
5521;9280239;K03975.01;Kepler-1536 b;CONFIRMED;CANDIDATE;9900;0;0;0;0;3,64752E+11;51170;-51170;1354751400;9150;-9150;8750;140;-6140;1305700;55700;-55700;14815000;68300;-68300;289;200;-290;1660;;;18;6;-5;2550;1;q1_q17_dr25_tce;438600;13700;-16800;4629;56;-24;6300;450;-620;291585170;45715790;15188
5530;9886255;K01846.01;Kepler-976 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,05957E+11;3911;-3911;1820512700;3080;-3080;3220;830;-3220;699880;9900;-9900;22864000;49600;-49600;379;580;-310;3240;;;259;129;-66;5180;1;q1_q17_dr25_tce;532700;15900;-15900;4581;35;-105;8000;1220;-660;289869630;46729710;15795
5550;6803855;K01695.01;Kepler-930 b;CONFIRMED;CANDIDATE;9900;0;0;0;0;71452316700;6386;-6386;1488081400;6460;-6460;170;4270;-170;627600;21900;-21900;2169000;15300;-15300;219;640;-630;5610;;;2344;2048;-1323;1660;1;q1_q17_dr25_tce;614800;18400;-22000;4132;280;-172;14880;4320;-4320;298314450;42247440;13781
5555;10153855;K01981.01;Kepler-1037 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1063788610;22,63;-22,63;1315246500;1690;-1690;4660;50;-4590;107200;6600;-6600;2515000;15500;-15500;161;410;-250;16500;;;176119;133864;-64450;2150;1;q1_q17_dr25_tce;526500;15800;-15800;4400;135;-180;10020;2510;-1540;296341030;47170860;14229
5565;4178606;K02728.01;Kepler-1326 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;42352003900;3318;-3318;1316124600;5820;-5820;6590;2760;-4410;777300;16900;-16900;5126000;19300;-19300;630;1130;-2090;9380;;;18291;9970;-11157;3050;1;q1_q17_dr25_tce;686400;18400;-22500;3783;285;-95;26320;4710;-8750;296222140;39268959;12852
5566;5980208;K02742.01;Kepler-1331 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;789160884;13,02;-13,02;1315054500;1380;-1380;3760;830;-3760;92680;5290;-5290;2151000;11400;-11400;91;60;-90;12440;;;56446;14406;-16666;2360;1;q1_q17_dr25_tce;425800;11400;-13900;4635;53;-21;6220;390;-640;297073790;41224480;15031
5570;8036287;K03984.01;Kepler-1537 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1444452340;31,15;-31,15;1328068500;1770;-1770;1620;2950;-1620;97530;6310;-6310;2007000;12200;-12200;203;670;-820;18000;;;247944;245550;-169892;2090;1;q1_q17_dr25_tce;530500;15900;-15900;4088;409;-189;14490;4780;-5850;294385380;43825470;14536
5583;11187436;K01804.01;Kepler-957 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5907414760;393,9;-393,9;1339351100;5480;-5480;1770;3670;-1770;101600;28100;-28100;55690000;1136000;-1136000;510;450;-510;7690;;;8273;2788;-2322;720;1;q1_q17_dr25_tce;496300;14900;-14900;4585;66;-39;6900;620;-680;290156340;48818989;15625
5587;9823519;K02793.01;Kepler-1350 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4496860660;128,9;-128,9;1342064200;3240;-3240;180;4320;-180;173060;4950;-4950;19325000;58200;-58200;193;190;-230;5350;;;1934;564;-549;3700;1;q1_q17_dr25_tce;369800;6600;-7300;4810;55;-45;4440;430;-530;288250580;46679611;16283
5589;7047824;K02806.01;Kepler-1353 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;24754384900;1365;-1365;1402073200;4460;-4460;7090;230;-5160;339000;15300;-15300;5933000;38000;-38000;210;140;-200;4910;;;1370;392;-375;1800;1;q1_q17_dr25_tce;485200;14400;-14400;4519;78;-52;8040;560;-760;295735350;42576248;15514
5594;11358389;K02163.02;Kepler-365 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;17783829800;1314;-1314;1469103500;6580;-6580;1150;3540;-1150;399700;14300;-14300;2471000;14100;-14100;160;530;-210;7290;;;6687;6630;-2302;1870;2;q1_q17_dr25_tce;601400;19000;-21100;4436;72;-217;10210;3330;-1330;295626590;49130428;14651
5611;5807769;K02614.01;Kepler-1289 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;7990223790;534,1;-534,1;1322680000;5730;-5730;1070;3530;-1070;327300;14400;-14400;1659000;11100;-11100;197;310;-460;11130;;;36173;15146;-16100;1760;1;q1_q17_dr25_tce;568900;8500;-7600;4065;195;-105;15420;2410;-3620;296388820;41040569;14590
5637;6041734;K02167.03;Kepler-1129 c;CONFIRMED;CANDIDATE;9980;0;0;0;0;76536953100;8236;-8236;1641564400;10000;-10000;3270;1330;-3270;557400;21000;-21000;6522000;38100;-38100;373;630;-830;5030;;;1515;673;-647;1770;2;q1_q17_dr25_tce;559600;8400;-7500;4105;203;-101;14660;2440;-3260;291604490;41309361;15280
5660;8142787;K04005.01;Kepler-439 b;CONFIRMED;CANDIDATE;9970;0;0;0;0;1,78139E+11;18970;-18970;2101180200;6860;-6860;420;4120;-420;965400;28300;-28300;6788000;37900;-37900;225;220;-160;2910;;;170;47;-31;2030;1;q1_q17_dr25_tce;543100;8100;-8100;4496;52;-78;8790;860;-600;280801570;44033989;14560
5671;11075429;K02198.01;Kepler-1137 b;CONFIRMED;CANDIDATE;9910;0;0;0;0;23921040800;1499;-1499;1390787200;5010;-5010;9360;140;-6820;517400;11100;-11100;1583000;8200;-8200;301;650;-730;10200;;;25565;16679;-12788;2190;1;q1_q17_dr25_tce;712100;19900;-24900;4031;192;-128;19720;4270;-4750;287130280;48665371;12768
5676;5895158;K03935.01;Kepler-1532 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1093665854;18,69;-18,69;1324721300;1470;-1470;1740;2830;-1740;143990;4700;-4700;2184000;7800;-7800;129;380;-120;16810;;;188033;154827;-51899;3350;1;q1_q17_dr25_tce;584500;13900;-17400;4541;36;-192;8740;2520;-840;296902800;41198189;14815
5683;8934103;K04009.01;Kepler-1538 b;CONFIRMED;CANDIDATE;9970;0;0;0;0;1,75139E+11;25810;-25810;2960377800;9940;-9940;700;3860;-700;1076700;34600;-34600;6345000;37900;-37900;306;450;-590;3460;;;339;133;-131;1790;1;q1_q17_dr25_tce;549700;8300;-7400;4243;176;-108;12410;1810;-2410;283345700;45274460;15245
5722;8282846;K04015.01;Kepler-1539 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,33303E+11;13340;-13340;1677604200;8480;-8480;630;3790;-630;734200;21700;-21700;10175000;57900;-57900;267;120;-240;3010;;;194;30;-44;2060;1;q1_q17_dr25_tce;506400;7500;-8300;4474;84;-30;8640;390;-770;284219420;44268539;15307
5723;5938970;K04016.01;Kepler-1540 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,25413E+11;3895;-3895;1956260500;2440;-2440;8220;570;-5530;232410;8330;-8330;13450000;66700;-66700;314;80;-170;2660;;;118;15;-19;2260;1;q1_q17_dr25_tce;464100;7400;-8300;4557;49;-14;7470;200;-400;283344480;41201740;14073
5726;7375348;K00266.01;Kepler-508 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;25308935660;670,7;-670,7;1715061100;2220;-2220;7990;50;-5880;577040;7110;-7110;1537000;3200;-3200;177;290;-280;7100;;;6020;2700;-2116;5420;1;q1_q17_dr25_tce;594900;10600;-11800;4272;120;-120;12920;2090;-2090;295404330;42981422;11472
5741;8636434;K03946.01;Kepler-1533 b;CONFIRMED;CANDIDATE;9880;0;0;0;0;3,08544E+11;15470;-15470;2960738000;4030;-4030;220;3080;-220;1850300;12700;-12700;5868000;11800;-11800;328;750;-380;3300;;;281;164;-73;5680;1;q1_q17_dr25_tce;632500;6900;-8800;4274;81;-150;13490;3110;-1560;295975560;44713451;13215
5771;9904006;K02135.03;Kepler-361 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;8486515820;533,5;-533,5;1380169800;4530;-4530;90;4380;-90;526700;13900;-13900;1108000;5800;-5800;134;250;-190;10600;;;29803;15293;-9648;2110;2;q1_q17_dr25_tce;617800;11100;-13500;4269;125;-125;12670;2370;-1780;296803440;46741150;13573
5784;8081187;K01951.01;Kepler-1025 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;37322872200;1418;-1418;1528353200;3260;-3260;6080;160;-5100;721460;9550;-9550;3075000;8100;-8100;3534;2240;-8940;16540;;;176988;27718;-86663;4260;1;q1_q17_dr25_tce;490700;2800;-10800;2410;184;-57;195300;12360;-49430;284510190;43961658;13573
5819;10404582;K02147.02;Kepler-362 b;CONFIRMED;CANDIDATE;8540;0;0;0;0;10327363510;819,3;-819,3;1393722800;6060;-6060;7540;2080;-5110;188900;19500;-19500;1269000;15300;-15300;125;200;-100;8380;;;11656;4847;-2340;970;2;q1_q17_dr25_tce;575700;7800;-8600;4431;54;-126;10170;1610;-800;291771640;47529900;14500
5825;4570949;K01658.01;Kepler-76 b;CONFIRMED;CANDIDATE;10000;0;1;0;0;1544928892;0,63;-0,63;1335487914;33,3;-33,3;9180;30;-30;143586;557;-557;58173000;9100;-9100;1343;2410;-2420;19970;;;376546;186584;-142920;110970;1;q1_q17_dr25_tce;630900;11400;-12600;4199;149;-122;14120;2540;-2540;294192110;39618999;13308
5831;11497958;K01422.05;Kepler-296 e;CONFIRMED;CANDIDATE;9840;0;0;0;0;34142050600;2289;-2289;1360362400;5590;-5590;1050;3340;-1050;294500;17900;-17900;7880000;63100;-63100;106;130;-160;2480;;;89;33;-30;1330;4;q1_q17_dr25_tce;352600;7100;-7800;4866;66;-44;3830;480;-580;286540010;49437328;15921
5835;6444896;K03138.01;Kepler-1649 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;8689107640;336,4;-336,4;1332355900;3880;-3880;490;4170;-490;116270;9510;-9510;16790000;134000;-134000;49;0;0;2110;;;47;0;0;960;1;q1_q17_dr25_tce;270300;0;0;5274;0;0;1180;0;0;292503780;41830421;17131
5839;11442793;K00351.05;Kepler-90 c;CONFIRMED;CANDIDATE;9990;0;0;0;0;8719801350;298,8;-298,8;1395213400;2690;-2690;3430;850;-3430;374540;7400;-7400;1604000;7400;-7400;153;250;-200;9870;;;22447;10121;-7019;2270;7;q1_q17_dr25_tce;597000;10700;-13100;4317;110;-121;12000;1950;-1600;284433500;49305161;13804
5840;11442793;K00351.06;Kepler-90 b;CONFIRMED;CANDIDATE;9160;0;0;0;0;7008217870;470,1;-470,1;1376716400;5260;-5260;1560;3120;-1560;381200;18100;-18100;1164000;6700;-6700;129;210;-170;10620;;;30058;13553;-9399;1920;6;q1_q17_dr25_tce;597000;10700;-13100;4317;110;-121;12000;1950;-1600;284433500;49305161;13804
5872;12405333;K03009.01;Kepler-1409 b;CONFIRMED;CANDIDATE;9860;0;0;0;0;764863517;32,89;-32,89;1321334300;3290;-3290;2350;2340;-2350;116000;13000;-13000;1502000;14200;-14200;104;150;-130;17330;;;214514;102995;-67983;1360;1;q1_q17_dr25_tce;523100;17400;-14200;4476;90;-110;8600;1200;-1090;290084780;51208599;15168
5881;11442793;K00351.04;Kepler-90 e;CONFIRMED;CANDIDATE;9710;0;0;0;0;91940125300;5466;-5466;1343000000;4730;-4730;250;4030;-250;919500;13800;-13800;4829000;14200;-14200;262;430;-350;4500;;;971;439;-303;3440;4;q1_q17_dr25_tce;597000;10700;-13100;4317;110;-121;12000;1950;-1600;284433500;49305161;13804
5885;7455981;K03096.01;Kepler-1425 b;CONFIRMED;CANDIDATE;9410;0;0;0;0;14454032900;1784;-1784;1354521000;11900;-11900;5220;210;-4500;718300;43400;-43400;797000;5600;-5600;72;130;-90;6760;;;4951;2695;-1551;1720;1;q1_q17_dr25_tce;555900;16500;-14800;4496;120;-120;7900;1360;-990;294951020;43012428;13572
