rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
7798;6364200;K06692.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;5244151700;2648;-2648;1326668000;49300;-49300;5570;120;-4780;969000;100000;-100000;901000;9900;-9900;91;240;-90;10560;;;29368;23487;-8328;1050;1;q1_q17_dr25_tce;606000;18100;-19900;4509;46;-184;9250;2450;-880;291871340;41788971;15862
7799;6364247;K06693.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;5244333200;1782;-1782;1326164000;28900;-28900;7750;1800;-5580;1126800;62900;-62900;299000;2600;-2600;58;180;-60;10540;;;29125;26276;-8356;1350;1;q1_q17_dr25_tce;595200;16000;-17700;4489;52;-208;9710;2990;-1000;291889220;41777969;13636
7800;7105574;K06820.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;20726069913;31,91;-31,91;1432013910;129;-129;9890;590;-830;647393;793;-793;1188600000;111000;-111000;5190;15140;-5060;6570;;;4393;3758;-1186;121680;1;q1_q17_dr25_tce;601100;16200;-16200;4522;36;-204;9020;2630;-880;287746150;42648628;14069
7801;7115200;K06821.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;1;566801447;54,36;-54,36;1317997700;8410;-8410;6150;3440;-3920;235200;24600;-24600;162000;1500;-1500;57;90;-110;26330;;;1132132;464710;-430562;1380;1;q1_q17_dr25_tce;596600;8000;-8000;4184;176;-108;13490;2110;-2580;290968690;42619678;12766
7802;7115332;K06822.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;1;566794934;54,26;-54,26;1318456900;7760;-7760;9740;30;-6790;439900;26900;-26900;689000;4900;-4900;115;350;-150;24570;;;864894;789157;-307092;2170;1;q1_q17_dr25_tce;639500;17600;-24200;4436;65;-208;10490;3250;-1390;291014740;42653309;14944
7803;7115463;K06823.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;566800287;28,85;-28,85;1318159920;695;-695;6480;2830;-4300;348700;32700;-32700;739000;4400;-4400;88;270;-90;22600;;;618818;580848;-186462;2330;1;q1_q17_dr25_tce;607500;18900;-21000;4486;52;-208;9690;3000;-1000;291065000;42636650;15124
7804;7115597;K06824.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;1;566791946;40,09;-40,09;1318145000;7310;-7310;9820;70;-6980;277000;13100;-13100;1257000;11600;-11600;154;430;-150;21600;;;512925;439434;-147342;1410;1;q1_q17_dr25_tce;583600;18200;-20300;4500;37;-200;9700;2730;-910;291104680;42645309;15915
7805;7116226;K06827.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;1;566801325;35,09;-35,09;1318249900;4460;-4460;7700;1690;-5160;417600;16600;-16600;921000;5300;-5300;107;330;-110;23830;;;758582;696844;-233304;2640;1;q1_q17_dr25_tce;627300;16900;-22500;4454;54;-202;10210;3200;-1070;291309630;42616520;15420
7806;8008128;K06950.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;14854415674;7,89;-7,89;1365597829;43,5;-43,5;5700;60;0;513753;145;-145;774100000;35000;-35000;2977;10190;-3410;7980;;;9583;9717;-2977;282210;1;q1_q17_dr25_tce;621400;17500;-19700;4444;70;-224;10220;3500;-1170;282425780;43884331;14558
7807;8009500;K06951.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;38476744090;14,61;-14,61;1505742128;31;-31;4580;50;0;510744;112;-112;1731700000;57800;-57800;3380;4360;-3940;4630;;;1085;472;-326;348780;1;q1_q17_dr25_tce;529400;15900;-14300;4507;95;-85;7900;1020;-920;283201170;43888981;14579
7808;8013289;K06952.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;10643110689;;;1401691798;;;11790;;;8811180;;;3163000;;;3172;7940;-10920;10380;;;27467;21451;-17140;15370;1;q1_q17_dr25_tce;593000;19600;-19600;4084;364;-156;14730;3690;-5070;285090760;43801754;13615
7810;8027902;K06955.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1796218070;119,7;-119,7;1315473200;5360;-5360;7200;3230;-2600;1016000;120000;-120000;470000;8900;-8900;154;320;-400;24800;;;893714;565892;-471232;4200;1;q1_q17_dr25_tce;711700;19700;-27100;3988;198;-132;20900;4390;-5370;291477020;43844120;12895
7812;8750094;K07086.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;1126797930;127;-127;1322757000;11100;-11100;12150;1830;-1180;1207900;92300;-92300;2272000;13300;-13300;2107;5520;-1830;15900;;;151463;119838;-40976;2110;1;q1_q17_dr25_tce;566200;16900;-18600;4560;33;-176;8400;2200;-730;290502410;44968170;14618
7813;8758161;K07087.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;998217563;0,29;-0,29;1318142317;23,7;-23,7;10030;370;-90;390851;107;-107;875670000;0;0;8864;25910;-25910;27950;;;1442197;1206748;-823134;397910;1;q1_q17_dr25_tce;698000;16800;-26400;4060;240;-160;17550;5130;-5130;293620540;44967281;12457
7814;8767034;K07089.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;586408480;37,66;-37,66;1315558300;5630;-5630;3520;830;-3520;261600;19100;-19100;613000;3200;-3200;48;40;-40;14440;;;102991;36980;-22578;2360;1;q1_q17_dr25_tce;455600;13600;-12300;4676;28;-52;6150;610;-410;296670440;44959839;14280
7815;8773948;K07090.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;33469474490;87,37;-87,37;1540085130;208;-208;3150;60;-40;1188740;1380;-1380;1646100000;153000;-153000;12738;36330;-84710;9720;;;21138;18935;-19052;125520;1;q1_q17_dr25_tce;593400;20800;-18700;3581;807;-142;30750;8770;-20450;298442440;44910912;13714
7816;8804358;K07092.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;62519211000;37850;-37850;1464454000;54400;-54400;810;4609;-808;252300;72500;-72500;2776000;93600;-93600;190;1320;-200;5200;;;1729;3723;-553;670;1;q1_q17_dr24_tce;634300;15800;-25600;4411;52;-52;11370;7850;-1190;285081450;45023762;15453
7817;8508493;K07890.01;;FALSE POSITIVE;FALSE POSITIVE;10;1;0;1;0;3,49855E+11;138900;-138900;2856453000;25900;-25900;4850;4820;-2760;542000;89500;-89500;8420000;156000;-156000;263;770;-260;2510;;;94;81;-27;790;1;q1_q17_dr25_tce;594100;16600;-18700;4533;34;-195;8850;2580;-860;296449460;44583241;15902
7818;9652632;K07217.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2488812012;1,3;-1,3;1321282609;42,8;-42,8;9310;240;-230;594523;208;-208;1310000000;29100;-29100;8326;21970;-29310;18520;;;277619;218227;-176704;329050;1;q1_q17_dr25_tce;649900;18400;-23000;4084;336;-168;14970;3950;-5270;293247380;46310413;11576
7819;9655424;K07218.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;518118180;532,4;-532,4;1316460000;228000;-228000;210;6700;-210;39690;7600;-7600;990000;65200;-65200;109;340;-110;23600;;;737627;675676;-227161;780;1;q1_q17_dr25_tce;624000;16900;-22600;4502;52;-208;9290;2900;-970;294350740;46311771;14890
7821;9673173;K07222.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;21294733865;17,5;-17,5;1470967696;67,4;-67,4;9570;300;-350;760143;381;-381;1231800000;46200;-46200;7155;20440;-16740;7710;;;8371;7198;-4022;267460;1;q1_q17_dr25_tce;603900;18100;-18100;4242;190;-190;12780;3650;-2990;300014070;46345268;13731
7823;10619109;K07351.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2045166206;2,54;-2,54;1323655682;98,2;-98,2;6610;160;-140;684312;598;-598;2636400000;196000;-196000;13141;32370;-48560;24220;;;812586;641062;-547279;148860;1;q1_q17_dr25_tce;712800;25600;-34200;3950;322;-138;21350;5260;-7890;298371280;47813850;11704
7824;10646620;K07352.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;2413491230;462,7;-462,7;1335687000;17900;-17900;7280;570;-7270;1129000;260000;-260000;570000;5400;-5400;211;340;-800;23480;;;719715;348379;-469406;3810;1;q1_q17_dr25_tce;662800;16000;-18000;3783;312;-98;25950;4190;-9780;282389340;47967178;13253
7826;10661913;K07355.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;1231330630;94,49;-94,49;1318249500;6950;-6950;510;4160;-510;370000;19800;-19800;789000;5200;-5200;54;30;-60;10720;;;31153;7986;-8545;1760;1;q1_q17_dr25_tce;423700;11300;-12600;4630;53;-21;6310;400;-600;290345030;47963589;14875
7827;10662021;K07357.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;1;1231405220;165,9;-165,9;1317715000;13500;-13500;4120;650;-4120;333800;43200;-43200;513000;5900;-5900;81;230;-160;17560;;;225247;193002;-94389;1080;1;q1_q17_dr25_tce;560000;16600;-16600;4320;162;-180;11180;3190;-2130;290392790;47997429;15149
7828;11817750;K07482.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;9762550001;16,46;-16,46;1316719650;137;-137;10060;800;-490;487531;934;-934;415800000;64200;-64200;6893;19650;-17850;13750;;;84346;71177;-44758;82700;1;q1_q17_dr25_tce;719900;20100;-27700;4055;175;-175;19500;5560;-5050;293826870;50076530;12250
7830;11855538;K07485.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;2521265000;11080;-11080;1328480000;385000;-385000;4630;700;-4630;269000;810000;-810000;365000;15100;-15100;116;270;-390;20490;;;417566;289670;-251470;590;1;q1_q17_dr25_tce;630600;18900;-14200;3828;315;-135;18740;4250;-6370;286709470;50165909;12227
7831;11858541;K07486.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5674353343;6,1;-6,1;1357548264;87,7;-87,7;11670;850;-680;417722;451;-451;364840000;31300;-31300;5163;16920;-11280;10530;;;29075;27864;-13135;109830;1;q1_q17_dr25_tce;559400;14900;-14900;4303;242;-220;10710;3510;-2340;288636110;50173260;14215
7832;11873171;K07488.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;734426409;54,1;-54,1;1319297200;5590;-5590;390;4190;-390;156900;19700;-19700;941000;11300;-11300;98;280;-110;22230;;;580040;468270;-190313;1040;1;q1_q17_dr25_tce;640600;15500;-22200;4458;62;-188;10050;2830;-1210;296196930;50136120;15588
7833;3102024;K06304.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;13782522208;20,72;-20,72;1394805670;124;-124;7180;250;-210;827762;714;-714;2489400000;184000;-184000;4184;4010;-4010;6050;;;3169;1109;-873;152410;1;q1_q17_dr25_tce;524600;15600;-15600;4604;72;-48;6680;640;-640;287356080;38212212;12809
7834;3110937;K06305.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;1891216560;452,6;-452,6;1327016000;36800;-36800;4040;640;-4040;514000;160000;-160000;668000;8000;-8000;73;190;-120;14340;;;99734;75751;-38563;1070;1;q1_q17_dr25_tce;574100;17300;-17300;4438;140;-171;8840;2210;-1480;290026310;38249458;15203
7835;3120320;K06307.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;10265613245;2,92;-2,92;1364886955;23,6;-23,6;6670;40;-30;567553;69;-69;1504600000;32100;-32100;6145;10620;-11660;10000;;;23660;10677;-8947;564000;1;q1_q17_dr25_tce;586500;7900;-7900;4169;162;-108;14230;2460;-2700;292291960;38284489;10885
7836;3228740;K06309.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;730956716;64,52;-64,52;1322141200;9030;-9030;1290;3360;-1290;209700;22400;-22400;278000;2900;-2900;57;180;-90;21920;;;543180;495962;-200313;1120;1;q1_q17_dr25_tce;602800;16200;-18000;4371;108;-201;10780;3360;-1680;289742400;38373169;13707
7837;3230206;K06310.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;7047150730;445,7;-445,7;1327471000;5340;-5340;2720;1850;-2720;143400;18100;-18100;2825000;35500;-35500;154;450;-150;9320;;;17849;15418;-5062;980;1;q1_q17_dr25_tce;594100;16600;-18700;4519;48;-204;9110;2660;-890;290107180;38374409;15583
7838;5026187;K06499.01;;FALSE POSITIVE;FALSE POSITIVE;1250;1;0;0;0;3589666810;191,4;-191,4;1345662100;4280;-4280;12090;1490;-1120;1853400;29900;-29900;4213000;5300;-5300;9586;9470;-37830;24100;;;796978;274547;-535443;10230;1;q1_q17_dr25_tce;656400;17900;-17900;3515;368;-92;38370;3790;-15140;295639860;40198250;13391
7839;4729553;K06438.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;961292561;0,7;-0,7;1214629897;61,4;-61,4;5790;60;-50;464294;379;-379;3255300000;131000;-131000;9255;27950;-20300;23440;;;716097;624258;-329778;170300;1;q1_q17_dr25_tce;630000;15800;-18900;4188;195;-175;14040;4240;-3080;285727540;39841282;12221
7840;4736208;K06439.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;63681928880;243;-243;1675477360;330;-330;5830;100;-90;1260470;1710;-1710;3417200000;422000;-422000;7145;21350;-11530;4860;;;1315;1182;-506;96350;1;q1_q17_dr25_tce;597900;17900;-19700;4386;108;-201;10540;3150;-1700;288537410;39834080;14995
7841;4739194;K06442.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1246585716;0,72;-0,72;1320206985;47,4;-47,4;4270;80;-70;462051;224;-224;4067700000;173000;-173000;8128;13750;-4600;19920;;;370926;160703;-56332;216530;1;q1_q17_dr25_tce;644000;7700;-7700;4369;35;-119;11830;2000;-670;289521480;39862438;14283
7842;4739565;K06443.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;1;898932836;61,38;-61,38;1318161300;7320;-7320;5650;3910;-3470;243700;12200;-12200;611000;3300;-3300;151;200;-410;24890;;;905670;325555;-448916;2230;1;q1_q17_dr25_tce;571200;7700;-7700;3959;210;-90;18720;2530;-5060;289639680;39899761;14173
7843;4753988;K06445.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;7304451735;3,91;-3,91;1350252768;43,3;-43,3;10130;1090;-1040;409326;347;-347;1436300000;40800;-40800;5902;18360;-5770;9310;;;17719;16769;-5213;209680;1;q1_q17_dr25_tce;602400;19000;-21100;4523;50;-212;9000;2800;-880;293843900;39875420;14989
7844;4757331;K06446.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1181046137;2,83;-2,83;1321229220;196;-196;11650;960;-1500;269230;1070;-1070;526090000;172000;-172000;3778;4040;-4040;13890;;;87827;33306;-25821;32440;1;q1_q17_dr25_tce;522900;15700;-15700;4580;78;-52;6920;740;-740;294685420;39831760;15725
7845;5301955;K06560.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;683964520;;;1317130275;;;;;;130000;;;;;;;;;;;;;;;;1;q1_q17_dr24_tce;;;;;;;;;;298288970;40468819;12939
7846;5306862;K06561.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2025580416;2,71;-2,71;1318641750;111;-111;4340;260;-150;448448;768;-768;449980000;56000;-56000;4323;12560;-15360;21020;;;461862;393019;-293833;98780;1;q1_q17_dr25_tce;634800;17000;-20800;3996;306;-165;19900;5780;-7070;299213900;40458382;12777
7847;5307574;K06562.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;1;0;58643790000;29380;-29380;1569092000;44000;-44000;2260;2499;-2256;2444000;160000;-160000;1821000;16600;-16600;105;480;-90;4370;;;859;1206;-221;1200;1;q1_q17_dr24_tce;583300;19500;-15600;4537;66;-66;7750;3500;-700;299357030;40497620;14935
7848;5308778;K06563.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;20282819160;679,7;-679,7;1370517600;2400;-2400;7190;150;-180;3604800;17500;-17500;27975000;10400;-10400;2246;4570;-4570;11410;;;40155;21061;-15968;30670;1;q1_q17_dr25_tce;504300;6500;-6500;3284;154;-126;39560;8050;-8050;299577390;40458481;11777
7849;5310435;K06564.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4931365987;26,37;-26,37;1331530130;448;-448;6860;140;-120;1470880;2810;-2810;2559500000;391000;-391000;13959;28560;-66620;17550;;;223955;144654;-171793;77270;1;q1_q17_dr25_tce;656200;21000;-25700;3835;472;-118;22630;4630;-10800;299887210;40487339;13254
7850;5347537;K06566.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3,45185E+11;1040;-1040;2288408450;201;-201;11790;2000;-1040;654680;1230;-1230;299890000;51200;-51200;4491;12440;-6710;2570;;;103;85;-38;68750;1;q1_q17_dr25_tce;571200;16900;-18600;4424;105;-180;9710;2690;-1450;286711820;40528542;14023
7851;6364294;K06694.01;;FALSE POSITIVE;FALSE POSITIVE;60;0;0;1;0;5243661200;3166;-3166;1327337000;59800;-59800;4360;450;-4360;1139000;120000;-120000;883000;7000;-7000;110;340;-140;12490;;;57476;51969;-19839;1450;1;q1_q17_dr25_tce;659800;18500;-23100;4387;65;-195;11450;3500;-1500;291904210;41779518;15479
7852;6367439;K06695.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;0;1;3778937400;1746;-1746;1321163000;45800;-45800;6778;2191;-4516;1076700;80000;-80000;560000;4300;-4300;48;2070;-40;8600;;;12906;414196;-3037;1510;1;q1_q17_dr24_tce;501700;19400;-14500;4653;53;-53;6050;26210;-440;292927830;41786160;13548
7854;6372268;K06698.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;5224224490;;;1330119200;;;;;;456000;;;;;;;;;;;;2983;1015;-1072;;1;q1_q17_dr25_tce;;;;;;;;;;294356170;41777206;11446
7855;6384840;K06699.01;;FALSE POSITIVE;FALSE POSITIVE;390;1;0;1;0;2499040830;545,2;-545,2;1333698000;13100;-13100;100;4400;-100;265100;39500;-39500;1282000;20300;-20300;104;270;-140;12580;;;59218;48578;-20220;810;1;q1_q17_dr25_tce;552500;18200;-18200;4458;91;-169;9300;2460;-1230;297442440;41789719;15671
7856;6386784;K06700.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;1995672420;183,6;-183,6;1328732100;8230;-8230;5640;4050;-3450;358000;22200;-22200;180000;1500;-1500;75;160;-180;21370;;;493944;318591;-244708;1420;1;q1_q17_dr25_tce;677300;18300;-22400;4063;210;-123;16900;3650;-4060;297934390;41792912;11945
7857;6390236;K06701.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;898792790;128,8;-128,8;1316716000;11100;-11100;2490;2240;-2490;103100;40100;-40100;266000;4200;-4200;57;130;-70;21160;;;476510;297837;-157666;570;1;q1_q17_dr25_tce;622400;14800;-20300;4373;84;-144;10960;2370;-1380;298672330;41776218;11203
7858;7116236;K06828.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;566793818;57,7;-57,7;1318298000;9420;-9420;9850;60;-6860;492900;32700;-32700;1003000;6500;-6500;117;320;-130;20270;;;397265;333284;-121444;1830;1;q1_q17_dr25_tce;570700;18900;-18900;4538;55;-165;8280;2240;-900;291312440;42618011;15670
7859;7117513;K06829.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;566797474;59,97;-59,97;1318117000;10200;-10200;5750;4090;-3550;270800;26700;-26700;988000;10600;-10600;104;310;-110;22700;;;627639;572639;-193194;1230;1;q1_q17_dr25_tce;604600;19000;-23200;4478;50;-200;10070;3020;-1010;291715700;42687870;15916
7860;7117541;K06830.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1585673651;1,95;-1,95;1320130070;105;-105;11480;490;-400;320763;461;-461;441160000;55300;-55300;5053;14890;-6410;16480;;;174078;156293;-60683;71750;1;q1_q17_dr25_tce;611700;19300;-23600;4457;54;-202;10250;3020;-1300;291723850;42629822;15634
7861;7118545;K06831.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;14797219157;4,11;-4,11;1446959608;22,7;-22,7;1570;100;0;761037;59;-59;2527000000;36400;-36400;4771;14040;-4660;7870;;;9080;7838;-2616;779530;1;q1_q17_dr25_tce;634300;17100;-20900;4495;52;-208;9310;2740;-910;292028660;42669552;14185
7862;7132015;K06834.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;6995104040;;;1366223392;;;7700;;;175560;;;718000;;;21692;12170;-109600;74920;;;74461496;12542521;-58019710;630;1;q1_q17_dr25_tce;368100;4300;-9400;250;136;-32;2299080;129040;-1161370;295753510;42671001;12843
7864;8088354;K06959.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2897829967;1,99;-1,99;1326047388;58,1;-58,1;7560;1700;-20;317788;310;-310;1630900000;87900;-87900;5435;15790;-8480;14540;;;105479;93422;-41292;130580;1;q1_q17_dr25_tce;631800;19900;-24400;4366;124;-186;10770;3130;-1680;288329220;43965279;13648
7866;8094140;K06961.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;706428634;0,33;-0,33;1321461749;38,3;-38,3;3930;810;-230;175182;279;-279;3721300000;172000;-172000;4764;1620;-3820;14160;;;95177;21483;-25278;106670;1;q1_q17_dr25_tce;442900;15400;-15400;4569;60;-16;7360;250;-590;290557160;43987350;15159
7867;8097825;K06963.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1468426480;4,56;-4,56;1321654320;257;-257;6330;100;-60;666660;1920;-1920;1510000000;439000;-439000;4030;13790;-7860;15590;;;140293;140682;-58773;62280;1;q1_q17_dr25_tce;553900;14900;-14900;4381;180;-240;9590;3280;-1870;291881840;43973171;13283
7868;8098515;K06965.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1286597260;;;1321114000;;;;;;353000;;;;;;;;;;;;686596;1288324;-325108;;1;q1_q17_dr25_tce;;;;;;;;;;292143310;43922295;11308
7869;8104436;K06967.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;2535389624;85,96;-85,96;1333865900;2740;-2740;11890;69280;-950;290200;13100;-13100;4181000;18200;-18200;1624;2700;-1150;11130;;;36273;19141;-8179;2730;1;q1_q17_dr25_tce;548800;16300;-14700;4629;35;-105;7060;1170;-500;294201170;43976761;15561
7871;8822585;K07095.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1627538928;86,69;-86,69;1319153100;4220;-4220;7690;570;-5220;558300;14400;-14400;390000;1500;-1500;142;300;-400;25200;;;950413;571628;-524963;2990;1;q1_q17_dr25_tce;685400;16300;-22400;3934;259;-111;20880;4330;-5950;293305660;45007969;12760
7872;8841616;K07097.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1679585725;1,87;-1,87;1315600829;92,5;-92,5;9700;100;-110;734648;562;-562;1017900000;61400;-61400;2899;2570;-2560;9700;;;20945;7525;-6060;188430;1;q1_q17_dr25_tce;446200;15600;-17100;4700;45;-36;5540;490;-490;299161680;45051910;12833
7873;8845221;K07098.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5403462480;1,6;-1,6;1337451943;24,8;-24,8;5210;1740;-1770;764940;2390;-2390;2613500000;0;0;10846;25920;-48050;15590;;;139838;102256;-102019;285130;1;q1_q17_dr25_tce;635000;19400;-21400;3921;413;-138;19840;4740;-8790;300209930;45003059;13615
7874;8848115;K07101.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;824842930;362,2;-362,2;1316424000;60000;-60000;300;4500;-300;138300;20100;-20100;6186000;80800;-80800;9792;9620;-28880;81380;;;104081686;29645814;-55544971;1000;1;q1_q17_dr25_tce;414800;6600;-6600;1458;150;-87;414240;40710;-122140;300998840;45076019;12721
7875;8868657;K07102.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;4447354900;1125;-1125;1338362000;21900;-21900;9800;5980;-100;1899000;140000;-140000;2036000;9600;-9600;152;320;-120;9540;;;19556;12732;-4596;2590;1;q1_q17_dr25_tce;553100;16700;-15000;4597;34;-136;7640;1610;-580;284401000;45149391;15989
7877;9762519;K07228.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;7515145950;4,55;-4,55;1380800379;50,3;-50,3;8400;1660;-160;354486;233;-233;1174600000;52600;-52600;3580;5710;-4290;8420;;;11899;6088;-3623;167680;1;q1_q17_dr25_tce;562400;16700;-15000;4516;105;-105;7770;1240;-930;287941380;46582390;13711
7878;9777062;K07229.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;19230038188;5,2;-5,2;1325814956;22,3;-22,3;6940;30;-40;704412;61;-61;2661800000;21500;-21500;18653;51490;-62950;13610;;;81065;66451;-51871;723210;1;q1_q17_dr25_tce;770300;21700;-37200;3844;267;-164;29160;8050;-9840;294460780;46589710;12241
7879;9786821;K07230.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;21120005744;29,83;-29,83;1501283920;104;-104;9860;2600;-220;205573;640;-640;130540000;27800;-27800;3120;8590;-10510;8800;;;14175;11989;-8860;44390;1;q1_q17_dr25_tce;619500;19900;-24300;4069;306;-165;15980;4400;-5380;297725740;46548840;11510
7884;10685175;K07362.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;3101977120;100,2;-100,2;1337890200;2900;-2900;9840;20;-20;708300;14800;-14800;1246000;3400;-3400;264;1240;-220;22460;;;600905;990290;-277989;6330;1;q1_q17_dr25_tce;870900;46200;-92500;4232;32;-288;17970;8400;-1480;298571560;47963951;12075
7885;10686876;K07363.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2618414643;1,13;-1,13;1340443670;34,3;-34,3;3560;90;-10;499923;117;-117;2008600000;72400;-72400;10933;18750;-34780;25820;;;1050280;558046;-632336;326000;1;q1_q17_dr25_tce;814300;22600;-31100;3960;259;-111;23610;4050;-7510;299056730;47909359;11727
7886;10711913;K07365.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;19407958161;14,02;-14,02;1353915368;61,9;-61,9;9050;250;-270;609676;297;-297;1420600000;50200;-50200;4496;8270;-6190;6330;;;3792;2187;-1263;250660;1;q1_q17_dr25_tce;570200;17000;-15300;4485;135;-135;7990;1470;-1100;282601070;48036690;15521
7887;11906217;K07490.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;37910213899;31,95;-31,95;1624584190;66,3;-66,3;9630;340;-240;311152;273;-273;1034700000;59000;-59000;2945;2050;-2260;3580;;;389;106;-96;106590;1;q1_q17_dr25_tce;462300;12500;-13900;4686;54;-31;5600;390;-430;287059270;50214031;14430
7888;11913052;K07491.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;3747853070;286;-286;1341746500;6150;-6150;2170;2360;-2170;344400;20300;-20300;1459000;10000;-10000;904;430;-2440;24400;;;838962;136874;-450955;1700;1;q1_q17_dr25_tce;492900;7200;-17200;3001;33;-30;77000;3670;-20780;291044980;50282261;13846
